player_id,inducted,g,ab,r,h,x2b,x3b,hr,rbi,sb,cs,bb,so,last_year
striccu01,0,1196,4635,790,1106,128,47,12,411,278,0,414,105,1893
stricge01,0,971,2824,305,633,84,27,36,284,12,10,361,453,1960
strinlo01,0,409,1196,148,290,49,10,19,122,7,0,121,192,1950
stripjo01,0,1146,4211,575,1238,219,43,24,464,50,0,280,226,1938
strunam01,0,1512,4999,696,1418,213,96,15,530,185,86,573,331,1924
stuardi01,0,1112,3997,506,1055,157,30,228,743,2,7,301,957,1969
stubbfr01,0,945,2591,323,602,109,12,104,348,74,28,260,626,1995
sturdto01,0,336,328,17,60,2,1,0,10,0,1,11,54,1964
stylele01,0,77,176,14,44,7,2,0,16,1,0,16,24,1931
suderpe01,0,1421,5085,469,1268,210,44,49,541,19,28,288,456,1955
sudhowi01,0,303,836,77,149,16,9,1,57,13,0,59,0,1906
sugdejo01,0,835,2726,303,696,72,25,3,283,48,0,220,34,1912
suhrgu01,0,1435,5176,714,1446,288,114,84,818,53,0,718,433,1940
sukefcl01,0,486,1237,122,326,50,14,2,96,12,0,95,57,1945
sullibi03,0,1147,3647,363,777,119,33,21,378,98,0,170,0,1916
sullibi04,0,962,2840,347,820,152,32,29,388,30,24,240,119,1947
sullifr01,0,351,529,36,76,9,1,0,22,0,0,30,160,1963
sullimi02,0,160,491,46,96,9,3,2,48,3,0,13,82,1899
summaho01,0,840,3001,414,905,166,34,18,361,44,35,166,88,1930
summech01,0,698,1371,199,350,63,4,54,218,15,13,188,244,1984
sundbji01,0,1962,6021,621,1493,243,36,95,624,20,37,699,963,1989
sundrst01,0,168,302,33,63,13,1,2,22,0,0,20,92,1946
suscege01,0,146,268,23,61,11,1,2,22,1,0,25,21,1944
sutclri01,0,466,562,42,102,22,1,4,55,4,0,34,143,1994
suthega01,0,1031,3104,308,754,109,10,24,239,11,24,207,219,1978
suttebr01,1,661,102,6,9,0,0,0,6,1,0,7,50,1988
suttodo01,1,785,1354,64,195,15,1,0,64,1,0,60,365,1988
suttoez01,0,1263,5359,992,1574,227,97,25,671,69,18,169,182,1888
sveumda01,0,862,2526,305,597,125,13,69,340,10,18,227,656,1999
swancr01,0,231,358,18,54,3,0,1,18,0,1,24,131,1984
swarted01,0,724,2876,607,861,120,63,14,229,120,0,325,11,1892
sweened01,0,644,1841,174,427,48,13,3,151,63,9,181,89,1919
swiftbi01,0,336,591,43,134,27,3,3,54,0,0,19,113,1943
swiftbi02,0,410,229,27,48,9,0,1,15,1,0,15,54,1998
swiftbo01,0,1001,2750,212,635,86,3,14,238,10,6,324,233,1953
swindgr01,0,665,245,10,46,10,0,0,13,0,0,4,57,2002
tablepa01,0,1202,3911,454,1101,190,25,47,512,16,20,375,559,1992
taborji01,0,1005,3788,473,1021,191,29,104,598,69,54,286,377,1947
tananfr01,0,639,59,3,9,1,1,0,5,0,1,2,12,1993
tanneje01,0,506,1410,189,361,55,23,5,141,19,0,105,3,1911
tannele01,0,1090,3778,331,833,135,27,3,346,63,0,229,0,1912
tapanke01,0,361,261,14,40,6,0,2,22,1,1,16,105,2001
tarasto01,0,457,1006,151,241,46,5,34,118,39,10,106,171,2002
tartada01,0,1406,5011,756,1366,289,22,262,925,37,30,768,1362,1997
tatebe01,0,566,1560,144,435,68,16,4,173,5,15,118,51,1934
taubeed01,0,975,2874,351,784,151,9,94,419,11,10,255,574,2001
taverfr01,0,1150,4043,503,1029,144,44,2,214,300,106,249,474,1982
tayloda01,0,674,2190,388,650,121,37,44,305,56,2,267,268,1936
tayloha04,0,394,724,56,158,25,0,16,82,0,3,36,146,1970
tayloja02,0,338,1060,110,236,42,13,2,87,18,0,66,0,1907
tayloro01,0,491,116,2,12,2,0,0,1,0,0,1,68,1972
tayloto02,0,2195,7680,1005,2007,298,86,75,598,234,111,613,1083,1976
tayloza02,0,918,2865,258,748,113,28,9,311,9,7,161,192,1935
tebbebi01,0,1162,3704,357,1000,169,22,38,469,29,23,389,261,1952
tebeapa01,0,1167,4618,671,1290,196,57,27,735,164,0,319,198,1900
tekulke01,0,1050,121,8,10,0,0,0,2,0,0,6,61,1989
telfoan01,0,333,23,0,4,1,0,0,3,0,0,1,4,2002
templga01,0,2079,7721,893,2096,329,106,70,728,242,129,375,1092,1991
templjo01,0,1420,5218,720,1484,208,36,22,395,140,48,648,338,1964
tenacge01,0,1555,4390,653,1060,179,20,201,674,36,42,984,998,1983
tennefr02,0,1994,7595,1278,2231,270,77,22,688,285,0,874,43,1911
terrewa01,0,321,192,8,23,5,0,3,10,0,0,6,87,1992
terryad01,0,667,2389,314,594,76,54,15,287,106,0,146,139,1897
terrybi01,1,1721,6428,1120,2193,373,112,154,1078,56,6,537,449,1936
terryra01,0,339,593,22,95,8,0,1,26,0,0,19,151,1967
terwiwa01,0,666,2091,271,501,93,10,22,162,31,14,247,296,1960
tettlmi01,0,1485,4698,711,1132,210,16,245,732,23,29,949,1307,1997
teufeti01,0,1073,3112,415,789,185,12,86,379,23,19,387,531,1993
tewksbo01,0,303,380,20,50,7,0,0,19,0,0,21,148,1998
theveto01,0,1229,4164,380,1030,124,32,2,456,23,3,210,222,1938
thomabu01,0,143,150,7,18,3,0,1,10,0,0,9,67,1941
thomade01,0,1597,4677,585,1163,154,54,43,370,140,92,456,593,1985
thomafr03,0,1766,6285,792,1671,262,31,286,962,15,22,484,894,1966
thomafr04,1,2322,8199,1494,2468,495,12,521,1704,32,23,1667,1397,2008
thomage01,0,685,1688,203,430,71,9,46,202,13,12,138,343,1971
thomago01,0,1436,4677,681,1051,212,13,268,782,50,49,697,1339,1986
thomair01,0,484,1352,124,327,46,17,3,155,20,0,82,8,1915
thomapi01,0,481,1035,88,245,27,8,2,102,12,2,118,82,1921
thomaro01,0,1470,5296,1011,1537,100,53,7,299,244,0,1042,11,1911
thomaro02,0,182,34,0,4,1,0,0,1,0,0,1,16,1987
thomato02,0,399,722,57,141,18,1,3,71,0,1,40,152,1937
thompfr03,0,669,2560,400,762,149,34,13,249,69,1,215,143,1934
thompha02,0,933,3003,492,801,104,34,129,482,33,15,493,337,1956
thompja01,0,1418,4802,640,1253,204,12,208,782,8,7,816,862,1986
thompmi02,0,1359,3761,491,1029,156,37,47,357,214,66,336,635,1996
thompro01,0,1304,4612,671,1187,238,39,119,458,103,62,439,987,1996
thompry01,0,416,1257,165,305,71,6,52,176,9,12,90,347,2002
thompsa01,1,1407,5984,1256,1979,340,160,127,1299,229,0,450,226,1906
thomsbo01,0,1779,6305,903,1705,267,74,264,1026,38,20,559,804,1960
thondi01,0,1387,4449,496,1176,193,42,71,435,167,63,348,658,1993
thoneja01,0,264,912,112,216,23,12,3,73,42,0,36,0,1911
thornan01,0,1565,5291,792,1342,244,22,253,895,48,37,876,851,1987
thronfa01,0,521,1302,152,307,48,12,29,137,23,14,127,284,1961
thurmga01,0,424,798,121,194,27,6,2,64,65,18,61,187,1997
thurssl01,0,343,648,65,175,38,10,5,79,1,1,24,91,1933
tiantlu01,0,573,513,36,84,14,1,5,44,1,1,13,146,1982
tidrodi01,0,620,95,6,9,0,0,0,7,0,0,3,42,1984
tiefebo01,0,179,39,5,1,1,0,0,0,0,0,6,15,1968
tiernmi01,0,1476,5906,1313,1834,256,162,106,851,428,0,747,318,1899
tincube01,0,56,74,4,10,2,1,0,1,0,0,0,25,1928
tinglro01,0,278,563,52,110,27,3,10,55,2,5,54,165,1995
tinkejo01,1,1804,6434,774,1687,263,114,31,782,336,0,416,149,1916
titusjo01,0,1402,4960,738,1401,253,72,38,561,140,0,620,116,1913
tobinja01,0,1619,6174,936,1906,294,99,64,581,147,62,508,267,1927
toddal01,0,863,2785,286,768,119,29,35,366,18,0,104,243,1943
tolanbo01,0,1282,4238,572,1121,173,34,86,497,193,100,258,587,1979
tolivfr01,0,79,18,1,2,0,0,0,0,1,0,1,5,1993
tollewa01,0,863,2322,301,559,60,17,9,133,108,41,219,384,1990
tomlida01,0,409,34,6,5,0,0,0,1,0,0,5,10,1986
toneyfr01,0,336,744,40,118,12,4,3,47,3,1,21,186,1923
torboje01,0,574,1391,78,297,42,3,8,101,3,6,103,189,1973
torgeea01,0,1668,4969,848,1318,215,46,149,740,133,39,980,653,1961
torrehe01,0,622,1738,148,375,46,7,18,115,7,11,104,229,1977
torrejo01,1,2209,7874,996,2342,344,59,252,1185,23,29,779,1094,1977
torremi01,0,499,412,24,64,8,1,0,15,1,1,10,131,1984
torreru01,0,655,1314,159,279,45,5,35,126,13,20,164,246,1980
touchcl01,0,12,4,0,1,0,0,0,0,0,0,0,0,1945
tovarce01,0,1488,5569,834,1546,253,55,46,435,226,108,413,410,1976
trammal01,0,2293,8288,1231,2365,412,55,185,1003,236,109,850,874,1996
travebi01,0,205,0,0,0,0,0,0,0,0,0,0,0,1983
travice01,0,1328,4914,665,1544,265,78,27,657,23,32,402,291,1947
traynpi01,1,1941,7559,1183,2416,371,164,58,1273,158,46,472,278,1937
treshmi01,0,1027,3169,326,788,75,14,2,297,19,21,402,263,1949
trevial01,0,939,2430,245,604,117,10,23,244,19,11,205,317,1990
triangu01,0,1206,3907,389,954,147,6,167,608,1,0,440,636,1965
trillma01,0,1780,5950,598,1562,239,33,61,571,56,57,452,742,1989
trombmi01,0,509,2,0,0,0,0,0,0,0,0,0,2,2002
troskha01,0,1347,5161,835,1561,331,58,228,1012,28,23,545,440,1946
troutdi01,0,535,961,99,205,28,7,20,110,7,2,59,226,1957
troutst01,0,301,238,18,38,2,0,0,9,0,0,9,78,1989
truckvi01,0,517,949,63,171,23,1,2,70,1,1,9,153,1958
tsitojo01,0,149,198,9,22,2,0,0,7,0,0,6,64,1968
tucketh01,0,701,2231,325,570,79,24,9,179,77,47,291,237,1951
tucketo01,0,1687,6479,1084,1882,240,85,42,932,352,0,479,223,1899
tudorjo01,0,289,384,22,59,7,2,0,18,1,1,17,120,1990
turlebo01,0,310,547,44,69,10,0,4,32,1,1,31,191,1963
turneje01,0,733,1742,222,448,73,9,45,238,45,24,159,245,1983
turnete01,0,1659,5921,699,1499,207,77,8,528,256,24,435,156,1919
tuttlbi01,0,1270,4268,578,1105,149,47,67,443,38,44,480,416,1963
twitcwa01,0,282,260,9,33,8,0,0,11,0,0,8,164,1979
tylerle01,0,390,870,85,189,33,2,4,75,0,0,80,143,1921
tyngji01,0,4,15,2,5,1,0,0,0,0,0,0,1,1888
tysonmi01,0,1017,2959,281,714,118,28,27,269,23,18,175,411,1981
uhlege01,0,722,1360,172,393,60,21,9,187,6,8,98,112,1936
underto01,0,380,154,10,18,2,0,0,16,0,0,10,45,1984
unserde01,0,1799,5215,617,1344,179,42,87,481,64,60,481,675,1982
upshace01,0,348,75,3,12,0,0,1,3,0,0,3,23,1975
upshawi01,0,1264,4203,596,1103,199,45,123,528,88,59,452,642,1988
uribejo01,0,1038,3064,307,738,99,34,19,219,74,46,256,425,1993
usherbo01,0,428,1101,133,259,41,4,18,102,9,5,90,136,1957
vailmi01,0,665,1604,146,447,71,11,34,219,3,17,81,317,1984
valdese01,0,116,33,1,4,0,0,0,1,0,0,0,14,1995
valenbo02,0,639,1698,176,441,59,9,12,157,27,20,140,134,1979
valenel01,0,894,3166,380,881,169,15,123,474,59,37,180,462,1985
valenfe01,0,474,936,56,187,26,1,10,84,0,2,8,145,1997
valenfr01,0,533,1458,180,360,56,10,36,138,47,16,156,228,1968
valenjo02,0,1105,3917,614,1093,281,17,124,558,47,31,463,524,2002
valleda01,0,970,2775,314,658,121,12,77,350,5,7,258,413,1996
valoel01,0,1806,5029,768,1420,228,73,58,601,110,79,942,284,1961
vanceda01,1,442,971,68,146,23,1,7,75,1,0,79,287,1935
vandehy01,0,90,89,7,15,0,1,0,8,0,0,3,11,1945
vandejo01,0,382,685,58,104,12,2,1,26,1,0,41,201,1951
vangiel01,0,373,601,61,146,30,4,8,53,0,1,21,98,1929
vanhage01,0,1984,8021,1639,2532,285,161,69,1014,583,0,868,305,1903
vanslan01,0,1658,5711,835,1562,293,91,164,792,245,59,667,1063,1995
vaughar01,1,1817,6622,1173,2103,356,128,96,926,118,0,937,276,1948
vaughfa01,0,915,3454,474,946,147,53,21,525,92,0,151,128,1899
vaughhi01,0,392,921,81,159,25,6,3,61,12,2,68,229,1921
veachbo01,0,1821,6656,953,2063,393,147,64,1166,195,84,571,367,1925
vealebo01,0,399,630,26,72,7,1,0,18,0,0,18,337,1974
velarra01,0,1273,4244,633,1171,214,23,100,445,78,37,463,853,2002
velezot01,0,637,1802,244,452,87,11,78,272,6,10,336,414,1983
venabma01,0,727,1397,176,337,57,17,18,128,64,18,120,218,1991
vernomi01,0,2409,8731,1196,2495,490,120,172,1311,137,90,955,869,1960
versazo01,0,1400,5141,650,1246,230,63,95,471,97,48,318,810,1971
veryzto01,0,996,2848,250,687,84,12,14,231,9,23,143,329,1984
violafr01,0,421,185,8,26,3,0,0,6,0,0,3,41,1996
virdobi01,0,1583,5980,735,1596,237,81,91,502,47,54,442,647,1968
virgioz01,0,324,753,75,174,19,7,14,73,6,5,34,91,1969
virgioz02,0,739,2258,258,549,84,6,98,307,4,5,248,453,1990
vittos01,0,1065,3760,560,894,106,48,4,295,114,32,455,131,1921
vollmcl01,0,685,2021,283,508,77,10,69,339,7,6,243,328,1954
vosbeed01,0,266,2,0,0,0,0,0,0,0,0,0,1,2002
vosmijo01,0,1414,5472,818,1682,335,92,65,874,23,24,514,272,1944
vuckope01,0,286,208,15,33,7,0,0,13,1,0,3,49,1986
vukovjo01,0,277,559,37,90,14,1,6,44,4,5,29,109,1981
wadderu01,1,410,1066,61,172,29,10,4,83,6,0,42,0,1910
wadeja01,0,171,216,14,36,2,0,0,7,0,0,12,81,1946
wagneha01,0,672,1849,179,458,90,12,15,228,10,6,253,152,1949
wagnehe01,0,983,3333,402,834,128,47,10,343,144,4,310,63,1918
wagneho01,1,2792,10430,1736,3415,640,252,101,1732,722,15,963,327,1917
wagnele01,0,1352,4426,636,1202,150,15,211,669,54,24,435,656,1969
wainhda01,0,85,5,0,0,0,0,0,0,0,0,0,1,2000
waitked01,0,1140,4254,528,1214,215,44,24,373,28,8,372,204,1955
waitsri01,0,329,1,4,0,0,0,0,0,0,1,0,1,1985
wakefdi01,0,638,2132,334,625,102,29,56,315,10,17,360,270,1952
walberu01,0,547,905,78,162,26,5,4,84,2,1,48,179,1937
walkbo01,0,352,510,30,74,11,2,1,48,0,4,16,167,1993
walkebi01,0,275,489,24,62,3,3,4,26,1,0,13,162,1936
walkech01,0,526,1217,150,299,37,7,17,116,67,19,109,212,1993
walkecu01,0,1359,4858,718,1475,235,117,64,688,96,38,535,254,1930
walkedi02,0,1905,6740,1037,2064,376,96,105,1023,59,10,817,325,1949
walkege02,0,1784,6771,954,1991,399,76,124,997,223,70,330,600,1945
walkeha01,0,807,2651,385,786,126,37,10,214,42,0,245,175,1955
walkehu01,0,297,779,117,205,43,6,5,60,26,1,104,89,1945
walkelu01,0,243,188,4,11,0,0,0,7,0,0,12,107,1974
walkeos01,0,282,1128,155,287,46,23,11,51,0,0,34,56,1885
walkero01,0,91,111,4,17,2,0,0,4,0,1,4,46,1922
walkeru01,0,608,1585,114,360,69,3,35,192,3,1,150,213,1958
walketi01,0,1421,5067,696,1423,244,71,118,679,129,47,416,504,1923
wallabo01,1,2383,8618,1057,2309,391,143,34,1121,201,2,774,79,1918
wallati01,0,2212,8099,908,2085,432,36,260,1125,51,66,649,1307,1996
wallide01,0,1271,2945,372,799,142,30,49,380,44,18,308,316,1992
wallmu01,0,91,46,2,5,0,0,0,0,0,0,0,24,1959
wallsle01,0,902,2558,331,670,88,31,66,284,21,18,245,470,1964
walshed01,1,459,1088,93,210,38,10,3,68,14,0,46,14,1917
waltebu01,0,715,1966,227,477,99,16,23,234,12,1,114,303,1950
waltero01,0,498,1426,119,317,41,6,0,116,13,5,97,151,1925
waltoda01,0,297,779,69,174,27,4,28,107,4,3,88,240,1980
waltoje01,0,598,1573,241,423,77,8,25,132,58,29,138,280,1998
wambsbi01,0,1491,5237,710,1359,215,59,7,520,140,74,490,357,1926
wanerll01,1,1993,7772,1201,2459,281,118,27,598,67,0,420,173,1945
wanerpa01,1,2549,9459,1627,3152,605,191,113,1309,104,0,1091,376,1945
wardaa01,0,1059,3611,457,966,158,54,50,447,36,38,339,457,1928
warddu01,0,462,1,0,0,0,0,0,0,0,0,0,0,1995
wardga01,0,1287,4479,594,1236,196,41,130,597,83,30,351,775,1990
wardjo01,1,1825,7647,1408,2104,231,96,26,867,540,0,420,326,1894
wardpi01,0,221,780,172,223,23,16,1,90,86,0,156,73,1894
wardpr01,0,744,2067,219,522,83,15,50,262,7,6,231,315,1959
wardtu01,0,626,1548,210,389,73,11,39,219,33,15,186,247,2001
warnefr01,0,257,1034,115,242,29,5,1,47,0,0,27,58,1884
warnejo01,0,1073,3494,348,870,81,35,6,303,83,0,181,33,1908
warnelo01,0,459,962,87,215,26,2,4,97,1,0,52,148,1945
warstra01,0,1205,4088,431,935,133,36,11,332,42,22,405,414,1940
wasdeji01,0,888,2866,339,782,109,34,29,341,29,4,243,165,1947
washbra01,0,239,361,22,38,6,2,1,24,0,0,20,201,1970
washicl01,0,1912,6787,926,1884,334,69,164,824,312,134,468,1266,1990
washiro01,0,564,1586,190,414,65,22,20,146,28,18,65,266,1989
washiul01,0,907,2797,358,703,103,36,27,255,132,53,261,409,1987
wathajo01,0,860,2505,305,656,90,25,21,261,105,36,199,265,1985
watsobo01,0,1832,6185,802,1826,307,41,184,989,27,28,653,796,1984
watted01,0,411,100,9,19,1,0,3,4,0,0,6,31,1975
watwojo01,0,469,1423,192,403,66,16,5,158,27,17,154,103,1939
weathro01,0,811,2781,415,794,152,44,43,290,42,49,180,170,1950
weavefl01,0,85,20,3,2,1,0,0,1,0,0,1,11,1971
weaveji01,0,189,289,11,30,3,1,0,11,0,0,15,120,1939
weavesa01,0,167,613,65,127,16,2,0,12,0,0,37,14,1886
webbsk01,0,699,2274,216,498,73,15,3,166,33,26,132,215,1948
webstle01,0,587,1450,157,368,73,2,33,176,1,3,140,209,2000
webstmi01,0,1265,3419,504,900,150,55,70,342,160,73,325,578,1995
wegmabi01,0,266,0,1,0,0,0,0,0,0,0,0,0,1995
wehmehe01,0,413,633,67,124,13,3,3,40,0,0,16,166,1958
wehnejo01,0,461,804,99,200,33,4,4,54,15,7,73,136,2001
wehrmda01,0,76,20,2,2,1,0,0,0,0,0,0,8,1985
weilabo01,0,277,443,21,57,6,3,3,19,1,0,26,167,1940
weinele01,0,132,142,18,37,6,0,0,12,1,1,7,22,1931
weintph01,0,444,1382,215,407,67,19,32,207,4,0,232,182,1945
weisal01,0,800,1578,195,346,45,11,7,115,55,22,117,299,1971
weisswa01,0,1495,4686,623,1207,182,31,25,386,96,35,658,658,2000
welchbo01,0,520,582,26,88,7,1,2,30,0,1,22,171,1994
welchcu01,0,1107,4385,915,1152,215,66,16,503,453,0,381,93,1893
welchjo01,0,175,228,27,50,9,0,1,20,0,0,14,43,1936
welchmi01,1,606,2201,268,492,93,16,12,202,10,0,82,329,1892
wellsed01,0,298,433,50,93,11,4,0,38,1,1,17,74,1934
wendele01,0,62,100,3,18,2,1,0,10,0,0,6,17,1926
werbebi01,0,1295,5024,875,1363,271,50,78,539,215,68,701,363,1942
werdepe01,0,693,2740,444,773,109,87,26,439,150,0,281,140,1897
wertzvi01,0,1862,6099,867,1692,289,42,266,1178,9,19,828,842,1963
westda01,0,204,55,3,10,2,0,1,5,0,0,3,22,1998
westlwa01,0,958,3117,474,848,107,33,127,539,19,7,317,453,1956
westma02,0,824,2676,338,681,136,20,77,380,19,0,353,340,1948
westrwe01,0,919,2322,302,503,59,8,96,315,10,5,489,514,1957
westsa01,0,1753,6148,934,1838,347,101,75,838,53,56,696,540,1942
wettejo01,0,618,42,4,7,2,0,1,8,0,0,0,19,2000
weyhigu01,0,552,1849,163,307,40,15,3,133,32,0,101,324,1901
wheatza01,1,2410,9106,1289,2884,476,172,132,1248,205,49,650,559,1927
whisepe01,0,475,988,140,221,46,8,37,134,17,5,86,196,1961
whitalo01,0,2390,8570,1386,2369,420,65,244,1084,143,75,1197,1099,1995
whitebi03,0,1673,5972,843,1706,278,65,202,870,103,68,596,927,1969
whitebu01,0,924,3316,415,883,100,31,17,245,51,0,150,138,1946
whitede01,1,1560,6624,1140,2066,268,96,23,977,57,8,307,221,1890
whitede03,0,1941,7344,1125,1934,378,71,208,846,346,98,541,1526,2001
whitedo01,0,547,1283,147,278,22,13,2,75,32,0,147,1,1913
whiteea01,0,548,1291,107,264,23,7,4,98,3,0,97,216,1939
whitefr01,0,2324,7859,912,2006,407,58,160,886,178,83,412,1035,1990
whitege01,0,86,258,32,70,17,1,1,31,11,0,27,11,1918
whiteha01,0,337,255,15,37,7,0,0,7,0,0,16,91,1954
whiteje01,0,646,1196,155,303,50,9,21,109,57,28,148,174,1986
whitejo01,0,878,2652,456,678,83,42,8,229,92,48,386,276,1944
whitema01,0,940,3104,465,804,129,20,105,423,78,40,378,712,2000
whitero01,0,1881,6650,964,1803,300,51,160,758,233,117,934,708,1979
whitesa02,0,1043,3502,324,916,167,20,66,421,14,15,218,381,1962
whitewa01,0,168,726,96,185,13,4,0,66,7,11,1,6,1884
whitewi01,0,403,1478,167,271,28,7,1,111,0,0,56,128,1886
whitfte01,0,730,1913,233,537,93,12,33,179,18,24,138,288,1986
whitnar01,0,978,3681,475,820,89,32,6,349,67,0,302,173,1891
whitnji01,0,550,2144,316,559,113,39,18,280,20,0,161,211,1890
whitnpi01,0,1539,5765,696,1701,303,56,93,927,45,0,400,438,1939
whitsed01,0,461,576,24,72,9,0,1,27,0,0,18,169,1991
whitter01,0,1328,3774,447,938,176,15,134,534,22,26,436,491,1991
whittpo01,0,1025,3630,440,978,145,60,23,451,116,53,215,310,1922
wickeda01,0,283,324,9,28,3,0,0,10,0,1,9,108,1969
wightbi01,0,347,480,19,55,6,0,0,24,0,1,24,169,1958
wilcomi01,0,396,62,3,11,2,0,0,5,0,0,2,15,1986
wilforo01,0,959,2690,318,668,97,23,39,261,54,33,205,387,1987
wilheho01,1,1070,432,24,38,3,1,1,21,0,1,26,166,1972
wilheka01,0,223,507,23,78,10,3,0,24,0,0,17,16,1921
wilkecu01,0,972,2452,272,600,78,23,8,179,81,43,138,403,1993
wilkiri01,0,720,2114,280,515,95,7,81,275,9,12,278,571,2001
wilkste01,0,385,206,15,27,3,0,0,13,0,0,16,59,1953
willaje01,0,346,783,82,195,29,1,25,114,1,1,83,161,1994
willeed01,0,279,652,56,130,25,10,5,63,1,0,26,42,1915
willibi01,1,2488,9350,1410,2711,434,88,426,1475,90,49,1045,1046,1976
willibr01,0,260,85,5,15,4,0,0,9,0,0,0,26,2000
willica01,0,267,4,0,1,0,0,0,0,0,0,1,0,1995
willicy01,0,2002,6780,1024,1981,306,74,251,1005,115,82,690,721,1930
willidi02,1,1023,2959,358,768,157,12,70,331,12,21,227,392,1964
willied01,0,395,1145,146,288,47,2,39,150,2,6,101,216,1998
williji01,0,1456,5481,781,1507,242,139,49,796,151,0,474,0,1909
willike01,0,1397,4862,860,1552,285,77,196,913,154,106,566,287,1929
willimi02,0,619,16,2,3,0,0,1,4,0,0,1,4,1997
willine01,0,1201,4553,809,1159,228,85,64,667,88,0,506,532,1890
willist02,0,483,502,28,59,6,1,5,31,0,0,27,275,1972
willite01,1,2292,7706,1798,2654,525,71,521,1839,24,17,2021,709,1960
willivi01,1,531,1493,107,248,19,4,1,84,3,0,81,8,1910
williwa02,0,842,2373,284,640,106,11,33,173,34,19,126,211,1975
willski01,0,11,11,3,1,0,0,0,1,0,0,1,3,1927
willsma01,0,1942,7588,1067,2134,177,71,20,458,586,208,552,684,1972
wilmowa01,0,960,3981,725,1098,152,92,58,594,381,0,349,222,1898
wilsoar01,0,812,2056,237,536,96,22,24,226,50,0,292,289,1921
wilsoea01,0,405,740,95,144,12,6,35,111,0,0,67,271,1970
wilsogl01,0,1201,4151,451,1098,209,26,98,521,27,25,253,672,1993
wilsoha01,1,1348,4760,884,1461,266,67,244,1063,52,5,674,713,1934
wilsoji01,0,1525,4778,580,1358,252,32,32,621,86,9,356,280,1940
wilsoji02,0,260,546,38,99,16,0,2,34,0,0,26,108,1958
wilsomo01,0,1403,5094,731,1397,227,71,67,438,327,98,282,866,1991
wilsore01,0,602,1765,206,455,84,8,24,189,25,12,215,163,1960
wilsotr01,0,176,193,17,34,3,0,2,14,2,0,11,67,1998
wilsowi02,0,2154,7731,1169,2207,281,147,41,585,668,134,425,1144,1994
wiltsho01,0,375,743,81,156,19,4,2,79,14,0,50,25,1915
winebo01,0,1164,3172,249,682,104,16,30,268,7,7,214,538,1972
winegra01,0,136,185,28,51,7,1,5,28,1,1,15,43,1949
winfida01,1,2973,11003,1669,3110,540,88,465,1833,223,96,1216,1686,1995
wingoal01,0,493,1326,224,409,87,19,9,191,23,22,211,119,1928
wingoiv01,0,1327,4003,362,1039,147,81,25,455,87,25,264,285,1929
wiseri01,0,511,668,60,130,21,5,15,66,0,0,27,240,1982
wisesa01,0,1175,4715,834,1281,221,112,49,672,203,0,389,643,1893
witekmi01,0,580,2147,239,595,65,9,22,196,7,0,148,84,1949
wittbo01,0,438,64,2,9,3,0,1,5,0,0,2,25,2001
wittijo01,0,84,91,5,10,1,0,0,5,0,0,2,28,1949
wittmi01,0,341,0,0,0,0,0,0,0,0,0,0,0,1993
wittwh01,0,1139,4171,632,1195,144,62,18,302,78,41,489,309,1926
wockejo01,0,795,2072,267,543,73,11,86,310,5,11,277,278,1985
wohlema01,0,533,12,1,1,0,0,0,0,0,0,0,11,2002
wohlfji01,0,1220,3049,349,793,125,33,21,305,89,68,241,376,1986
wolfji01,0,1198,4968,779,1440,213,109,18,593,186,0,229,71,1892
wolteha01,0,588,1907,286,514,69,42,12,167,95,0,268,90,1917
wolveha01,0,783,3001,346,833,95,53,7,352,83,0,166,0,1912
woodala01,0,548,1317,161,353,52,15,1,161,16,4,159,67,1929
woodeha01,0,428,174,5,16,1,0,0,4,0,0,10,85,1967
woodge01,0,1280,5371,965,1467,228,132,68,601,113,0,418,547,1892
woodjo02,0,696,1952,266,553,118,31,23,325,23,3,208,189,1922
woodlge01,0,1796,5587,830,1585,257,63,147,830,29,45,921,479,1962
woodsal01,0,618,1986,233,538,98,14,35,196,23,24,167,180,1986
woodsga01,0,525,1032,117,251,50,4,13,110,19,13,86,187,1985
woodwi01,0,651,322,11,27,2,0,0,13,1,0,20,189,1978
worreto01,0,617,27,1,2,0,1,0,0,0,0,1,20,1997
worthal01,0,602,255,22,35,7,0,1,15,0,0,8,85,1969
wrighab01,0,138,355,37,88,20,1,9,53,2,1,28,48,1944
wrighcl01,0,360,378,31,69,17,1,4,32,0,1,15,120,1975
wrighge01,1,591,2875,665,867,126,61,11,330,41,16,67,119,1882
wrighgl01,0,1119,4153,584,1219,203,76,94,723,38,13,209,407,1935
wrighta01,0,1029,3583,465,1115,175,55,38,553,32,33,346,155,1949
wyattwh01,0,366,607,53,133,26,2,7,69,0,0,26,111,1945
wynegbu01,0,1301,4330,498,1102,176,15,65,506,10,13,626,428,1988
wynnea01,1,796,1704,136,365,59,5,17,173,1,0,141,330,1963
wynnji01,0,1920,6653,1105,1665,285,39,291,964,225,101,1224,1427,1977
wyrosjo01,0,1221,4240,525,1149,209,45,58,481,33,13,482,437,1954
wyseha01,0,253,435,33,71,7,1,0,32,1,0,7,81,1951
yastrca01,1,3308,11988,1816,3419,646,59,452,1844,168,116,1845,1393,1983
yeagejo01,0,574,1853,204,467,77,29,4,201,37,0,110,0,1908
yeagest01,0,1269,3584,357,816,118,16,102,410,14,18,342,726,1986
yorkru01,0,1603,5891,876,1621,291,52,277,1152,38,26,792,867,1948
